province,year,month,ndvi,evi
Wardak,2017,1,0.007243254485335934,0.0020295234999620506
Zabul,2017,1,0.07984614518391295,0.05023886487025644
Khost,2017,2,0.17967992747085357,0.10427996279168096
Paktika,2017,2,0.08566276527987277,0.05044531489365401
Daykundi,2017,2,0.02250687972412744,0.004507018437752251
Panjsher,2017,2,-0.03420765634799514,-0.03522946909941303
Parwan,2017,2,-0.01082962480114607,-0.019558026620390603
Uruzgan,2017,2,0.09682105426860306,0.05559636245923155
Badakhshan,2017,2,-0.018015134310831894,-0.021670369003452823
Badghis,2017,2,0.114181277826463,0.061235855825651
Baghlan,2017,2,0.055716001812879286,0.0287708239712638
Balkh,2017,2,0.09242344510362466,0.05879541028918533
Bamyan,2017,2,-0.016781142594919096,-0.020259923241909245
Farah,2017,2,0.09069657149067163,0.058192266706892405
Faryab,2017,2,0.14356867603628093,0.08223350219552199
Ghazni,2017,2,-0.00563920972335183,-0.013586266668303914
Ghor,2017,2,-0.011925477360529778,-0.01819177126363915
Hilmand,2017,2,0.10694140273523818,0.07218559097814718
Hirat,2017,2,0.08815535687474733,0.05199676574737901
Jawzjan,2017,2,0.14154013495647327,0.09188115827127251
Kabul,2017,2,0.035893265672794224,0.01333918030602214
Kandahar,2017,2,0.10975992400292403,0.0719703846098757
Kapisa,2017,2,0.07354477292044714,0.03832178493700154
Kunar,2017,2,0.26892129824253835,0.12175419665850883
Kunduz,2017,2,0.14212140651739152,0.08225549679963023
Laghman,2017,2,0.16472297137956954,0.08888325893488937
Logar,2017,2,0.00445707298062603,-0.005392934393822065
Nangarhar,2017,2,0.1412747111157988,0.07954773182638025
Nimroz,2017,2,0.07787294727333183,0.05658676974362059
Nuristan,2017,2,0.023440886699180735,0.0015204189832441518
Paktya,2017,2,0.05608306195532065,0.031077457109124518
Samangan,2017,2,0.05832294837458609,0.03315623854821434
Sar-e-Pul,2017,2,0.04978478015502713,0.020446428337005575
Takhar,2017,2,0.08147910074192521,0.039247421004642374
Wardak,2017,2,-0.02776135473220272,-0.03037468505628101
Zabul,2017,2,0.06727112974634059,0.03851842756500716
Khost,2017,3,0.23842287495527065,0.13833672981153503
Paktika,2017,3,0.11599524933710864,0.07370854509699196
Daykundi,2017,3,0.07777981775341677,0.04492704943744911
Panjsher,2017,3,-0.009586369912853528,-0.01801203519516132
Parwan,2017,3,0.040900030283782786,0.015808698706820477
Uruzgan,2017,3,0.14519512060190512,0.0981353293821537
Badakhshan,2017,3,0.006679845777253646,-0.007473944235262999
Badghis,2017,3,0.25779011732302276,0.1645963220351953
Baghlan,2017,3,0.14190155846191363,0.08887843563430645
Balkh,2017,3,0.17299590830542558,0.12063158779545044
Bamyan,2017,3,0.007586400662794581,-0.0018135582089941352
Farah,2017,3,0.11044989746443831,0.07783516647534722
Faryab,2017,3,0.23010451433394025,0.1501902689028786
Ghazni,2017,3,0.052385186145858284,0.03252722804394461
Ghor,2017,3,0.06521845540309208,0.03748079629478333
Hilmand,2017,3,0.12499281865741642,0.09021356698928483
Hirat,2017,3,0.13253418987602897,0.08683762556940103
Jawzjan,2017,3,0.1793759252832731,0.1297555798253834
Kabul,2017,3,0.12046054267596468,0.07130510161772913
Kandahar,2017,3,0.12867195018690236,0.09261527493015125
Kapisa,2017,3,0.15783240201938153,0.09410776037719029
Kunar,2017,3,0.33696972795113794,0.17169772195766192
Kunduz,2017,3,0.26533186515137086,0.18974974727053273
Laghman,2017,3,0.20938334531847852,0.1228377699849062
Logar,2017,3,0.0834987993110008,0.052169414007723666
Nangarhar,2017,3,0.19575753563355375,0.12007984195479712
Nimroz,2017,3,0.07422472808582724,0.05702111539010513
Nuristan,2017,3,0.054252838627115545,0.01696310218954954
Paktya,2017,3,0.14101936368730242,0.08107127507255787
Samangan,2017,3,0.14965401730472852,0.099667182302556
Sar-e-Pul,2017,3,0.13046390208147823,0.08281652135402501
Takhar,2017,3,0.15865390593968312,0.0938281618071455
Wardak,2017,3,0.015005636110396327,0.0010462156518270325
Zabul,2017,3,0.1135889590378092,0.07648470687106262
Khost,2017,4,0.2648892178580107,0.16613190305099762
Paktika,2017,4,0.13908643332855478,0.09600447343936337
Daykundi,2017,4,0.15542720009975666,0.10338826649391311
Panjsher,2017,4,0.03074760854772204,0.0023769737037727503
Parwan,2017,4,0.12554302050492688,0.0730537476099745
Uruzgan,2017,4,0.1786079628894515,0.13018828210194158
Badakhshan,2017,4,0.031178532285418437,0.002132321526516535
Badghis,2017,4,0.2957524176392481,0.215182097309663
Baghlan,2017,4,0.20425360473942555,0.13675370681052554
Balkh,2017,4,0.2235843212762003,0.16989925874221978
Bamyan,2017,4,0.09180771628633273,0.058645306980726127
Farah,2017,4,0.12251749455143857,0.08891589278887449
Faryab,2017,4,0.29041462035878896,0.21230071779301307
Ghazni,2017,4,0.13746715679274138,0.09898959265857529
Ghor,2017,4,0.15877709692073733,0.11243085735344203
Hilmand,2017,4,0.12258656566643472,0.09069391693348915
Hirat,2017,4,0.17184080890457168,0.12208492697615263
Jawzjan,2017,4,0.2264282790905663,0.17474816566031198
Kabul,2017,4,0.1797656992514443,0.11906542073961152
Kandahar,2017,4,0.13621696875866254,0.10086544089100452
Kapisa,2017,4,0.23438353869640666,0.15336070531717877
Kunar,2017,4,0.3964409986757709,0.19555350696512555
Kunduz,2017,4,0.29814746529441716,0.22319248050435755
Laghman,2017,4,0.24694657970756925,0.14992007127779391
Logar,2017,4,0.14624783290188284,0.09636872777795609
Nangarhar,2017,4,0.22638067998742467,0.14609521646781645
Nimroz,2017,4,0.07865379480103463,0.059920877672180024
Nuristan,2017,4,0.10211527952507471,0.03787691832106185
Paktya,2017,4,0.20036683135569683,0.12451860340811767
Samangan,2017,4,0.21219167171512116,0.15357801022256065
Sar-e-Pul,2017,4,0.21976744665108452,0.155119841228888
Takhar,2017,4,0.22606395477048902,0.15171623454228877
Wardak,2017,4,0.11018400155876097,0.06730729821230977
Zabul,2017,4,0.1445193140520189,0.10445793915529683
Khost,2017,5,0.2400821693407913,0.15443908233053383
Paktika,2017,5,0.13515755744957128,0.09538100813008461
Daykundi,2017,5,0.189570806456787,0.12842960422868083
Panjsher,2017,5,0.1359115196602311,0.07393780691584774
Parwan,2017,5,0.20812404963348952,0.13323130198794025
Uruzgan,2017,5,0.16357268027797833,0.12014007983549696
Badakhshan,2017,5,0.13180209615006822,0.07163237288501988
Badghis,2017,5,0.22510346855765945,0.16378238726462047
Baghlan,2017,5,0.23679078796281566,0.16364928451288804
Balkh,2017,5,0.17687866839022034,0.13587922929084092
Bamyan,2017,5,0.1908694925090468,0.13290298012437432
Farah,2017,5,0.11099751989549404,0.08074646870525161
Faryab,2017,5,0.21936303446740693,0.1629632230603887
Ghazni,2017,5,0.17259781437985153,0.12785486825746933
Ghor,2017,5,0.19916197166328423,0.14039906187268159
Hilmand,2017,5,0.10805302585532733,0.0796759117410629
Hirat,2017,5,0.15982561868038825,0.11366271297433875
Jawzjan,2017,5,0.1603505550981273,0.12453072636560436
Kabul,2017,5,0.19718215112072918,0.13822346240165534
Kandahar,2017,5,0.12122406556602637,0.09105263928913455
Kapisa,2017,5,0.2546510013092926,0.17127316461931594
Kunar,2017,5,0.42378423462494735,0.22625004094253226
Kunduz,2017,5,0.21174178071757802,0.1592273417593793
Laghman,2017,5,0.24432127053918126,0.15274403730744784
Logar,2017,5,0.16556290193653794,0.11360057525460272
Nangarhar,2017,5,0.2002140591764992,0.13157265522411787
Nimroz,2017,5,0.08003118130679117,0.060907884505049165
Nuristan,2017,5,0.19718841494976072,0.10104564644574082
Paktya,2017,5,0.23388051695916395,0.1524200542306872
Samangan,2017,5,0.22090988947102635,0.16604714663583725
Sar-e-Pul,2017,5,0.2285733597136269,0.16892101647863073
Takhar,2017,5,0.2580423166592964,0.17833090414351419
Wardak,2017,5,0.19898747043392534,0.13290645025573994
Zabul,2017,5,0.13274855891533263,0.09946497329528409
Khost,2017,6,0.2310577809290486,0.15003753746348397
Paktika,2017,6,0.12341518265040446,0.08764242107850082
Daykundi,2017,6,0.16127275339446523,0.11199283615980304
Panjsher,2017,6,0.18558794591544533,0.11372484133473004
Parwan,2017,6,0.199349933765912,0.13377493837945656
Uruzgan,2017,6,0.1495656556812627,0.11229537830767027
Badakhshan,2017,6,0.18772940445905864,0.11700267659205861
Badghis,2017,6,0.18154420661183007,0.13562939844546654
Baghlan,2017,6,0.2024017584273011,0.13755847369451457
Balkh,2017,6,0.14573859534033798,0.1145720393061722
Bamyan,2017,6,0.19363690541064915,0.1359462516350256
Farah,2017,6,0.1031079542421025,0.07636643416228484
Faryab,2017,6,0.17808575797861,0.13557207032390722
Ghazni,2017,6,0.16320556230656225,0.12113007045063445
Ghor,2017,6,0.17572649775791913,0.12904761826781658
Hilmand,2017,6,0.10470445894926948,0.07804409240896693
Hirat,2017,6,0.13675471079665133,0.09938093414997216
Jawzjan,2017,6,0.13488842547874005,0.10729547151643319
Kabul,2017,6,0.18001445406941735,0.1298586868592136
Kandahar,2017,6,0.11373243605507179,0.0854235268425108
Kapisa,2017,6,0.22788076351582678,0.15463497009467242
Kunar,2017,6,0.42683064173237645,0.23269070293309568
Kunduz,2017,6,0.17284266139817847,0.12988228001167224
Laghman,2017,6,0.24226630104287614,0.150351469652693
Logar,2017,6,0.15169637091949553,0.10552163616953676
Nangarhar,2017,6,0.19733060273678207,0.12734752550218506
Nimroz,2017,6,0.07833927762948062,0.0603658034002289
Nuristan,2017,6,0.2724582295559739,0.15143706928592185
Paktya,2017,6,0.22540221747308298,0.14612114909523083
Samangan,2017,6,0.18546839293760048,0.13705532142373986
Sar-e-Pul,2017,6,0.20025317509095156,0.15104909842361833
Takhar,2017,6,0.1956925620143596,0.13360165270190846
Wardak,2017,6,0.19961389614509187,0.13786719928291302
Zabul,2017,6,0.12026705683823018,0.08974334645736173
Khost,2017,7,0.26610733272461734,0.16665894281802815
Paktika,2017,7,0.1171900365684404,0.08103376173178971
Daykundi,2017,7,0.14144989564467703,0.09800772374715702
Panjsher,2017,7,0.18778697565940367,0.11254425663001118
Parwan,2017,7,0.1790063190852044,0.11658836117171459
Uruzgan,2017,7,0.1430783484098443,0.10930344406774785
Badakhshan,2017,7,0.1832852301971157,0.11381887273459852
Badghis,2017,7,0.16255666090847548,0.12108605241244255
Baghlan,2017,7,0.17861092458080896,0.12664327811865395
Balkh,2017,7,0.14113201034727585,0.11062866096555193
Bamyan,2017,7,0.16778879665251226,0.11652100231506629
Farah,2017,7,0.09896653467281256,0.07299088230292271
Faryab,2017,7,0.1586527778106505,0.11969460669505756
Ghazni,2017,7,0.14320143106323444,0.10741276227368544
Ghor,2017,7,0.15116222123402115,0.10828726700971421
Hilmand,2017,7,0.10588157267370168,0.07876912374759315
Hirat,2017,7,0.12517351387732858,0.09026608820299793
Jawzjan,2017,7,0.12818810569699682,0.10170008858444024
Kabul,2017,7,0.16899444981879702,0.11736278646470515
Kandahar,2017,7,0.10897899830376653,0.08221196797178654
Kapisa,2017,7,0.2348598550326335,0.15527941754303293
Kunar,2017,7,0.42133251076273265,0.22309662542074854
Kunduz,2017,7,0.1970666389151029,0.14593431778703483
Laghman,2017,7,0.24150335036779577,0.1509641096217047
Logar,2017,7,0.13985418600665092,0.09507474223246451
Nangarhar,2017,7,0.2023552197951262,0.13628368526875959
Nimroz,2017,7,0.07554057134819614,0.05874078582897175
Nuristan,2017,7,0.2814886561910685,0.1565662446820409
Paktya,2017,7,0.2142693503163758,0.138469820802224
Samangan,2017,7,0.1608771756601521,0.12015822766970745
Sar-e-Pul,2017,7,0.1780081951999925,0.13142893814845105
Takhar,2017,7,0.18475594479376437,0.12740769758376747
Wardak,2017,7,0.17094228340740175,0.11514734754813499
Zabul,2017,7,0.11123529265823241,0.08480205877641646
Khost,2017,8,0.27346260979711823,0.17176933926240018
Paktika,2017,8,0.11366975625957916,0.07853901833419483
Daykundi,2017,8,0.13476140702909462,0.09069326385995356
Panjsher,2017,8,0.16844511357354275,0.09729227292978194
Parwan,2017,8,0.16370879442381858,0.10197568152685726
Uruzgan,2017,8,0.14008755564951467,0.1033307170662434
Badakhshan,2017,8,0.15222677706447374,0.09267184092714854
Badghis,2017,8,0.1505617491136348,0.11109461492701182
Baghlan,2017,8,0.16326745969608183,0.11466593715156352
Balkh,2017,8,0.13587172018577554,0.10528727918987461
Bamyan,2017,8,0.1474536854992154,0.10046610447897943
Farah,2017,8,0.09896257956203246,0.0721698288420599
Faryab,2017,8,0.1463502387814004,0.10908768075715075
Ghazni,2017,8,0.1322034618505169,0.09654229369366497
Ghor,2017,8,0.13786866037367937,0.09688640564909069
Hilmand,2017,8,0.1075003110496056,0.07975353941508324
Hirat,2017,8,0.11987814156907572,0.08535021750785278
Jawzjan,2017,8,0.12408411314941427,0.09781180547528245
Kabul,2017,8,0.1600982824025964,0.10863620331882463
Kandahar,2017,8,0.1094814337598119,0.08149758936518452
Kapisa,2017,8,0.23321504843084429,0.15470082463833087
Kunar,2017,8,0.440840233196556,0.2253964810213956
Kunduz,2017,8,0.20718382186312753,0.1565729464688109
Laghman,2017,8,0.2471535031126598,0.14767234116133574
Logar,2017,8,0.13105218773490734,0.08834116421177646
Nangarhar,2017,8,0.2020624280607881,0.13019299949590085
Nimroz,2017,8,0.0764845555459577,0.05930238602107688
Nuristan,2017,8,0.2658791987031835,0.1414006682871844
Paktya,2017,8,0.19997413947259776,0.1270237965694342
Samangan,2017,8,0.1468315711145091,0.10662504859488629
Sar-e-Pul,2017,8,0.1582510847486318,0.11543578155892414
Takhar,2017,8,0.17336028376029225,0.1200829171180156
Wardak,2017,8,0.15075819528072676,0.09726051915778028
Zabul,2017,8,0.10920963845468803,0.08027451680923002
Khost,2017,9,0.2361140943387097,0.13746524981935807
Paktika,2017,9,0.1090148773865807,0.07409277895775203
Daykundi,2017,9,0.12885271138530238,0.08378883410420505
Panjsher,2017,9,0.15234155811666136,0.08337962726286005
Parwan,2017,9,0.14552181121856148,0.08715448860599775
Uruzgan,2017,9,0.13334779620211876,0.0956938337661321
Badakhshan,2017,9,0.12593609939666892,0.07105671400469549
Badghis,2017,9,0.14193413352586004,0.10162451797442612
Baghlan,2017,9,0.14682482108772318,0.09725335508219489
Balkh,2017,9,0.12243049586490624,0.09242175257871396
Bamyan,2017,9,0.13520278420359078,0.0900856255751537
Farah,2017,9,0.09677407015836091,0.06906385084483078
Faryab,2017,9,0.1361264466195452,0.09802461324637689
Ghazni,2017,9,0.12386707728409999,0.08898820569600789
Ghor,2017,9,0.13031351941930203,0.08829977871747592
Hilmand,2017,9,0.10399897316511167,0.07527511595819783
Hirat,2017,9,0.11517596640824358,0.07991964909575636
Jawzjan,2017,9,0.1129745406167656,0.0867581235625016
Kabul,2017,9,0.14785637971470258,0.09632761325270425
Kandahar,2017,9,0.10702567648830086,0.07855410960516568
Kapisa,2017,9,0.20435593242321096,0.1271042581017072
Kunar,2017,9,0.42665701904109254,0.19642923905957244
Kunduz,2017,9,0.16150471358819038,0.11708049886248978
Laghman,2017,9,0.2350638125754931,0.13059710172390493
Logar,2017,9,0.1214232754329804,0.07968847037786439
Nangarhar,2017,9,0.18601032752417895,0.11166691169629901
Nimroz,2017,9,0.0757918546001713,0.05830020245832119
Nuristan,2017,9,0.23552799327601734,0.11643896418363371
Paktya,2017,9,0.18279571857665736,0.10983967867032016
Samangan,2017,9,0.13779135652121946,0.0987393433950024
Sar-e-Pul,2017,9,0.14517611550764678,0.10225757784189482
Takhar,2017,9,0.14872527735461968,0.09586007339830908
Wardak,2017,9,0.13652909658295648,0.08656023947541587
Zabul,2017,9,0.1058992685285916,0.07683907093774975
Khost,2017,10,0.20638798882326526,0.11626200084863517
Paktika,2017,10,0.10693326040503248,0.07156373346253918
Daykundi,2017,10,0.122627969359145,0.07674354364798601
Panjsher,2017,10,0.13701255664557782,0.0732879833597641
Parwan,2017,10,0.13262827898877924,0.07689320139609852
Uruzgan,2017,10,0.12698114849983472,0.08806919114590281
Badakhshan,2017,10,0.10988436931685339,0.060636376080601975
Badghis,2017,10,0.13514235278108785,0.09430148029634178
Baghlan,2017,10,0.136548186724147,0.08861170043122035
Balkh,2017,10,0.10771606387969203,0.08080631071105625
Bamyan,2017,10,0.12699455693171643,0.08187776016237694
Farah,2017,10,0.09620823232944391,0.06752441318335253
Faryab,2017,10,0.12682660887074845,0.09017764747071037
Ghazni,2017,10,0.11794577247910022,0.08303178678440411
Ghor,2017,10,0.12527295731479599,0.08329169995576208
Hilmand,2017,10,0.09939154745692613,0.07138335444187714
Hirat,2017,10,0.11249452701710291,0.07660380513980797
Jawzjan,2017,10,0.09594484717649213,0.07469773454708233
Kabul,2017,10,0.13552923225673882,0.0861196061873144
Kandahar,2017,10,0.10437726581283671,0.07599797418268761
Kapisa,2017,10,0.1816284216780387,0.10805268850978293
Kunar,2017,10,0.3824266872720609,0.156046954893323
Kunduz,2017,10,0.13147524534533606,0.09374913790126167
Laghman,2017,10,0.21474691171870977,0.11339867612744813
Logar,2017,10,0.11286260576931999,0.07182516953707264
Nangarhar,2017,10,0.16434466201884965,0.09344674643986776
Nimroz,2017,10,0.07484356923633245,0.05742340121985008
Nuristan,2017,10,0.21453243432985336,0.09752805554112579
Paktya,2017,10,0.17111640401411565,0.09794238979421846
Samangan,2017,10,0.1328019532664444,0.09195756916851906
Sar-e-Pul,2017,10,0.13702355065285388,0.09331030579576759
Takhar,2017,10,0.13380365566847097,0.08338251469291551
Wardak,2017,10,0.126537449111263,0.07910547978140127
Zabul,2017,10,0.10276615778510541,0.07358200892737013
Khost,2017,11,0.19582039164538656,0.10206204485440322
Paktika,2017,11,0.10909086797197752,0.06613704977158885
Daykundi,2017,11,0.10512518074951804,0.06380096986034056
Panjsher,2017,11,0.10273145271152492,0.05346704700139025
Parwan,2017,11,0.09661777527757075,0.05275818496449058
Uruzgan,2017,11,0.11898296526635815,0.07936456704060327
Badakhshan,2017,11,0.10156365835421877,0.05428990370207239
Badghis,2017,11,0.13707032600855293,0.09268551381722108
Baghlan,2017,11,0.12525558057191089,0.07483008060303961
Balkh,2017,11,0.10740451678145248,0.07636654435046954
Bamyan,2017,11,0.07630735966707151,0.048082291073298394
Farah,2017,11,0.09548103131483433,0.06463603139613729
Faryab,2017,11,0.12519938215373466,0.08532675339068566
Ghazni,2017,11,0.08697626129719943,0.058011751694980754
Ghor,2017,11,0.10671864614914028,0.06975278757732087
Hilmand,2017,11,0.09608300827374994,0.06726400119190862
Hirat,2017,11,0.1114983187964225,0.07276082639344499
Jawzjan,2017,11,0.10454971195703268,0.07440003981570696
Kabul,2017,11,0.12295386096538255,0.07213732895194028
Kandahar,2017,11,0.10423890756349527,0.07278784791372246
Kapisa,2017,11,0.16383040107187338,0.09106136127803843
Kunar,2017,11,0.34366876079311315,0.13224687321079415
Kunduz,2017,11,0.11703785361543519,0.0799775539310697
Laghman,2017,11,0.2004469689885462,0.09946829698077701
Logar,2017,11,0.0999379627745266,0.060234422189411496
Nangarhar,2017,11,0.1517118080691461,0.07754593648304832
Nimroz,2017,11,0.07269485161259322,0.055023509121231044
Nuristan,2017,11,0.15995821894540832,0.06720615449530261
Paktya,2017,11,0.15856332972830903,0.08594906730370662
Samangan,2017,11,0.12308174667238407,0.08374752929725095
Sar-e-Pul,2017,11,0.10744066440885328,0.07061624222950574
Takhar,2017,11,0.12371998935244309,0.0728927311320438
Wardak,2017,11,0.0896760981608522,0.055419791901981805
Zabul,2017,11,0.1000569451608298,0.06705086427712126
Khost,2017,12,0.197351206001913,0.103120772920759
Paktika,2017,12,0.1058480377374419,0.06580597834173645
Daykundi,2017,12,0.09504371357938125,0.05611156522136466
Panjsher,2017,12,0.001898825447851147,-0.0038943499002435412
Parwan,2017,12,0.061289064826049997,0.03326671001315083
Uruzgan,2017,12,0.11164458921912701,0.07284124576018879
Badakhshan,2017,12,0.01624084886116134,0.004866224337414806
Badghis,2017,12,0.12911247660833883,0.08421274645448391
Baghlan,2017,12,0.0814134982418436,0.04780419102080779
Balkh,2017,12,0.096637097770958,0.06631866540324942
Bamyan,2017,12,0.03789942598889373,0.024343296070736944
Farah,2017,12,0.09402728798737127,0.06197468831283765
Faryab,2017,12,0.11474244162545837,0.07740712668188988
Ghazni,2017,12,0.06481600891581263,0.044535298247324155
Ghor,2017,12,0.09200006250121397,0.058824086607460226
Hilmand,2017,12,0.09076335602845888,0.06293376997506113
Hirat,2017,12,0.10651950661236737,0.06743891380784191
Jawzjan,2017,12,0.09260514174291633,0.06821036850287325
Kabul,2017,12,0.10266419960568135,0.06045438264619676
Kandahar,2017,12,0.0975114634610483,0.06922978317754523
Kapisa,2017,12,0.11341717336132934,0.06518374153542547
Kunar,2017,12,0.3418777725309678,0.1274810793294893
Kunduz,2017,12,0.11206143139255484,0.07286205993143076
Laghman,2017,12,0.1819784503014164,0.08569899079064769
Logar,2017,12,0.08819531267249331,0.05328708639540612
Nangarhar,2017,12,0.15134124268452542,0.07513338751527197
Nimroz,2017,12,0.07138111615541844,0.05391077263579288
Nuristan,2017,12,0.09193287701546865,0.029840952322054932
Paktya,2017,12,0.15280091541700166,0.08211270708024318
Samangan,2017,12,0.11228492922042103,0.07445757914971882
Sar-e-Pul,2017,12,0.08654175777162301,0.0565958939095863
Takhar,2017,12,0.07843093570779974,0.04473422788031517
Wardak,2017,12,0.06408777043885251,0.040685240126929686
Zabul,2017,12,0.0928726857768897,0.062274697334434914
Khost,2018,1,0.19343803262661147,0.10053813713406075
Paktika,2018,1,0.10489827620292591,0.06436242671980935
Daykundi,2018,1,0.09130122481907788,0.05444797626027258
Panjsher,2018,1,0.016681405300167866,0.003400932961612621
Parwan,2018,1,0.06439144865771958,0.034559499465108286
Uruzgan,2018,1,0.11327548440022286,0.07429805891038217
Badakhshan,2018,1,0.003775320897193423,-0.004243375778935616
Badghis,2018,1,0.12501416492943684,0.08235347192603104
Baghlan,2018,1,0.09479395797764452,0.054390839720523526
Balkh,2018,1,0.10062202513645203,0.06714687247195095
Bamyan,2018,1,0.03667146434356191,0.02359722211484519
Farah,2018,1,0.09233914256499724,0.06189257113478141
Faryab,2018,1,0.11408203009695086,0.0754028673860091
Ghazni,2018,1,0.06687148414786602,0.04608074743378805
Ghor,2018,1,0.08492297649104856,0.05275238998542958
Hilmand,2018,1,0.09269612300326117,0.06427226381637959
Hirat,2018,1,0.10273501346751497,0.06696909445944835
Jawzjan,2018,1,0.09960432924987782,0.06983295574563718
Kabul,2018,1,0.10437755686209386,0.06047820905741715
Kandahar,2018,1,0.09716553536759234,0.06837000567905194
Kapisa,2018,1,0.12296266835266334,0.06612963303326412
Kunar,2018,1,0.3488122609726652,0.13043986990843842
Kunduz,2018,1,0.12401620585575225,0.0758092022061153
Laghman,2018,1,0.19399279444058956,0.08821282925248884
Logar,2018,1,0.09178968033245512,0.0537887041186727
Nangarhar,2018,1,0.15753664755690897,0.08161704483654914
Nimroz,2018,1,0.0710952981019595,0.05416422874539862
Nuristan,2018,1,0.09691229813626544,0.030153294919542176
Paktya,2018,1,0.15597739139822703,0.0804233793090454
Samangan,2018,1,0.10262952161773842,0.06844285507472543
Sar-e-Pul,2018,1,0.08095960962743907,0.05115909258524354
Takhar,2018,1,0.0894629609039025,0.04894221311115455
Wardak,2018,1,0.06755293414620037,0.04222103280021701
Zabul,2018,1,0.09310001237074933,0.062448187153378805
Khost,2018,2,0.20597268422233084,0.10828682918708153
Paktika,2018,2,0.10773234385901226,0.06448059290884442
Daykundi,2018,2,0.06989287931906737,0.04216165462980571
Panjsher,2018,2,-0.014992120003802406,-0.01874808520877403
Parwan,2018,2,0.0318423498839999,0.012942888934440814
Uruzgan,2018,2,0.11114329387799293,0.07065952178438213
Badakhshan,2018,2,0.0008870789577110966,-0.009298441684133796
Badghis,2018,2,0.12395672836419244,0.07914335163241806
Baghlan,2018,2,0.09886231177600528,0.055140950940692414
Balkh,2018,2,0.10783168677615704,0.07388567044209071
Bamyan,2018,2,0.016738498664027233,0.008391016380627574
Farah,2018,2,0.09542810072046988,0.06432700784575192
Faryab,2018,2,0.12359312586393714,0.0822384799763614
Ghazni,2018,2,0.04910937968846896,0.03228555771034612
Ghor,2018,2,0.05610006460289864,0.035891258810010256
Hilmand,2018,2,0.1015036212143663,0.07036397711406311
Hirat,2018,2,0.1034541938897901,0.06487077548798391
Jawzjan,2018,2,0.10506691769589906,0.07616977131222395
Kabul,2018,2,0.09621611487867017,0.055800282375521364
Kandahar,2018,2,0.09912629292305795,0.06944908964553195
Kapisa,2018,2,0.12722818497868774,0.07074855348353452
Kunar,2018,2,0.3103314961556626,0.1407550481900817
Kunduz,2018,2,0.16022249482691264,0.09581951981773075
Laghman,2018,2,0.1911502567339612,0.10068102103010887
Logar,2018,2,0.07169854903173173,0.04577435632353633
Nangarhar,2018,2,0.1841278758696954,0.10700959704154364
Nimroz,2018,2,0.07300816964924428,0.055541697830741976
Nuristan,2018,2,0.050553872986924105,0.014289629986083664
Paktya,2018,2,0.1269986335869412,0.07036133487786994
Samangan,2018,2,0.07995699608514997,0.05070338797660825
Sar-e-Pul,2018,2,0.06252874803416159,0.037874352634463204
Takhar,2018,2,0.09025838151977891,0.044442074546618124
Wardak,2018,2,0.0264711513683122,0.014628515269703185
Zabul,2018,2,0.09008352394509574,0.059293126450294185
Khost,2018,3,0.23955840504463166,0.14302409461447513
Paktika,2018,3,0.11659460656375935,0.07552304879735862
Daykundi,2018,3,0.09834697639884722,0.05986437414489466
Panjsher,2018,3,0.003940786215338293,-0.011546043820551395
Parwan,2018,3,0.0719396805984697,0.03949533125910822
Uruzgan,2018,3,0.14236578426801463,0.09788856166912513
Badakhshan,2018,3,0.012956535261822154,-0.006063296543408028
Badghis,2018,3,0.21506414275991387,0.14390297695561968
Baghlan,2018,3,0.14115341386831107,0.08996088740024948
Balkh,2018,3,0.14526332206365064,0.1079214596847119
Bamyan,2018,3,0.04383025789553607,0.025678956584347375
Farah,2018,3,0.10081514283959915,0.07148231029871552
Faryab,2018,3,0.18411369327679114,0.12733752383850816
Ghazni,2018,3,0.0893520633409445,0.06438236664885115
Ghor,2018,3,0.09627616125760442,0.05756590426725257
Hilmand,2018,3,0.11712964976628656,0.08613715372561359
Hirat,2018,3,0.12706605577393007,0.08348023387220856
Jawzjan,2018,3,0.1262727573836008,0.0952537313355579
Kabul,2018,3,0.13605596889113233,0.08693971432102289
Kandahar,2018,3,0.1054134892685461,0.07657187109768158
Kapisa,2018,3,0.1836554741335116,0.11461601980447585
Kunar,2018,3,0.36614163803727534,0.17077883021706397
Kunduz,2018,3,0.2507123965294008,0.17508259614445604
Laghman,2018,3,0.2386014308263029,0.1394185029392122
Logar,2018,3,0.10390518435234541,0.06749743268219975
Nangarhar,2018,3,0.23583144653153976,0.1468258706853779
Nimroz,2018,3,0.074879421843583,0.05794797471507642
Nuristan,2018,3,0.07085772832701102,0.02003305559846275
Paktya,2018,3,0.1640845020733025,0.09252516775231762
Samangan,2018,3,0.15166418136465074,0.10672576056550062
Sar-e-Pul,2018,3,0.12380470000442081,0.08579487036069848
Takhar,2018,3,0.15298737438120055,0.09455944852791238
Wardak,2018,3,0.05759220111870755,0.033577085322822574
Zabul,2018,3,0.10707676108966417,0.07568728444773216
Khost,2018,4,0.27438077943100914,0.17582467453377343
Paktika,2018,4,0.1435189438157177,0.09981614493447927
Daykundi,2018,4,0.16283138434710231,0.10246328111561863
Panjsher,2018,4,0.06563979935104104,0.028022907171826553
Parwan,2018,4,0.14996527312109018,0.09375447192880007
Uruzgan,2018,4,0.16307910694826813,0.1171418030417904
Badakhshan,2018,4,0.06608424495262326,0.02674186902424552
Badghis,2018,4,0.19125265626173893,0.13195417294928444
Baghlan,2018,4,0.18108152503065997,0.11877675667968382
Balkh,2018,4,0.15129154357818547,0.11417861112348995
