province,year,month,precip_total_mm,precip_3mo_mm,spi3,spi3_category,is_drought
Badakhshan,2001,1,20.766527461331943,,,,False
Badakhshan,2001,2,25.626622726049582,,,,False
Badakhshan,2001,3,42.84132366697859,89.23447385436012,-1.8266460375921079,severe_drought,True
Badakhshan,2001,4,39.46894978110292,107.93689617413109,-1.8858140855499976,severe_drought,True
Badakhshan,2001,5,26.445240767837085,108.7555142159186,-1.467050326089682,moderate_drought,True
Badakhshan,2001,6,30.313929423653057,96.22811997259306,-1.025453177180517,moderate_drought,True
Badakhshan,2001,7,26.76648308040283,83.52565327189296,-0.8510297056534069,near_normal,False
Badakhshan,2001,8,13.601524311472646,70.68193681552853,-0.04307860684202113,near_normal,False
Badakhshan,2001,9,2.9388030496914856,43.30681044156696,-0.15129493543569403,near_normal,False
Badakhshan,2001,10,20.818069034790803,37.358396395954934,0.16162190195602652,near_normal,False
Badakhshan,2001,11,22.788696424586817,46.545568509069106,-0.16606190192903722,near_normal,False
Badakhshan,2001,12,25.795485205911103,69.40225066528872,-0.09982077558776843,near_normal,False
Badakhshan,2002,1,21.256019921345263,69.84020155184318,-0.6736600801904823,near_normal,False
Badakhshan,2002,2,58.59041828752513,105.6419234147815,-0.11358358731993844,near_normal,False
Badakhshan,2002,3,70.8441764784892,150.69061468735958,-0.02072236635295167,near_normal,False
Badakhshan,2002,4,92.84636443334962,222.28095919936396,0.852142699200846,near_normal,False
Badakhshan,2002,5,38.6912020095182,202.38174292135702,0.49637447011543456,near_normal,False
Badakhshan,2002,6,41.17471717235618,172.712283615224,0.7444906157432023,near_normal,False
Badakhshan,2002,7,22.4075500552891,102.27346923716348,-0.1244165869460108,near_normal,False
Badakhshan,2002,8,12.414551947557383,75.99681917520266,0.38582276805418925,near_normal,False
Badakhshan,2002,9,3.285894639502312,38.107996642348795,-1.0189005497475643,moderate_drought,True
Badakhshan,2002,10,8.566854826714938,24.267301413774632,-1.2647443694001512,moderate_drought,True
Badakhshan,2002,11,18.13064630251643,29.98339576873368,-1.0590514476207877,moderate_drought,True
Badakhshan,2002,12,46.59978717190352,73.29728830113488,0.039307393071456365,near_normal,False
Badakhshan,2003,1,19.366813423697764,84.09724689811772,-0.1095509639166402,near_normal,False
Badakhshan,2003,2,82.38461537602129,148.35121597162257,0.9269174138058089,near_normal,False
Badakhshan,2003,3,93.24317109268227,194.9945998924013,0.9877469461048964,near_normal,False
Badakhshan,2003,4,96.79704279848484,272.42482926718844,1.7501484556919997,very_wet,False
Badakhshan,2003,5,66.20181351879002,256.24202740995713,1.3553877797076996,moderately_wet,False
Badakhshan,2003,6,30.82540133994424,193.8242576572191,1.1363825805884153,moderately_wet,False
Badakhshan,2003,7,25.464303607816152,122.49151846655042,0.5650222554134539,near_normal,False
Badakhshan,2003,8,13.00501291130068,69.29471785906107,-0.1585441033952954,near_normal,False
Badakhshan,2003,9,3.034552000847265,41.5038685199641,-0.4438370301932533,near_normal,False
Badakhshan,2003,10,17.83961314543613,33.87917805758407,-0.17928894203988685,near_normal,False
Badakhshan,2003,11,33.84431945833914,54.71848460462253,0.19532156361516426,near_normal,False
Badakhshan,2003,12,26.396247906876773,78.08018051065204,0.20354410398040587,near_normal,False
Badakhshan,2004,1,35.44189509346966,95.68246245868556,0.3031254258084565,near_normal,False
Badakhshan,2004,2,32.2875557384392,94.12569873878563,-0.4413415933119122,near_normal,False
Badakhshan,2004,3,35.16471248307145,102.89416331498029,-1.364810025613403,moderate_drought,True
Badakhshan,2004,4,68.28126725714779,135.73353547865844,-1.0850622318683023,moderate_drought,True
Badakhshan,2004,5,45.52689332054523,148.97287306076444,-0.5213829540079672,near_normal,False
Badakhshan,2004,6,20.083415150914117,133.8915757286071,-0.06788910690633031,near_normal,False
Badakhshan,2004,7,23.229056661306345,88.83936513276568,-0.6347398851119658,near_normal,False
Badakhshan,2004,8,11.899458015322086,55.211929827542534,-1.429837419518934,moderate_drought,True
Badakhshan,2004,9,2.9231698353040096,38.05168451193242,-1.02872236423058,moderate_drought,True
Badakhshan,2004,10,43.31123155236742,58.133859402993494,1.853806603776144,very_wet,False
Badakhshan,2004,11,41.95764733739194,88.19204872506336,1.3852482108366024,moderately_wet,False
Badakhshan,2004,12,48.738891196916576,134.00777008667592,1.7625324702442553,very_wet,False
Badakhshan,2005,1,30.319986675422776,121.01652520973127,1.1020867699939618,moderately_wet,False
Badakhshan,2005,2,50.36634446984736,129.4252223421867,0.49422342152616683,near_normal,False
Badakhshan,2005,3,65.12421883353184,145.81054997880196,-0.14335721196810086,near_normal,False
Badakhshan,2005,4,74.61400059882132,190.10456390220048,0.2033864969308805,near_normal,False
Badakhshan,2005,5,91.77628060251594,231.51450003486906,0.9773368606277871,near_normal,False
Badakhshan,2005,6,28.64819629299248,195.03847749432973,1.1580570644149402,moderately_wet,False
Badakhshan,2005,7,22.896978358128024,143.32145525363643,1.2006301197372917,moderately_wet,False
Badakhshan,2005,8,12.1852076294112,63.73038228053168,-0.6379186232051386,near_normal,False
Badakhshan,2005,9,2.527362417632095,37.60954840517129,-1.106182001361499,moderate_drought,True
Badakhshan,2005,10,13.023731400323594,27.736301447366863,-0.8439011026766419,near_normal,False
Badakhshan,2005,11,32.10599217397612,47.65708599193178,-0.11453108218008243,near_normal,False
Badakhshan,2005,12,19.97505765765951,65.1047812319592,-0.2595546621628231,near_normal,False
Badakhshan,2006,1,67.41681160186214,119.49786143349775,1.0574644645768514,moderately_wet,False
Badakhshan,2006,2,57.92858450510223,145.32045376462384,0.860162157247166,near_normal,False
Badakhshan,2006,3,63.27617422235716,188.62157032932151,0.8527068385176313,near_normal,False
Badakhshan,2006,4,55.4607344388988,176.66549316635815,-0.08923950422971703,near_normal,False
Badakhshan,2006,5,21.454500327201224,140.19140898845714,-0.7113584794972634,near_normal,False
Badakhshan,2006,6,20.846773995698044,97.76200876179803,-0.9818623075992609,near_normal,False
Badakhshan,2006,7,26.952413086294243,69.25368740919347,-1.4828443850758126,moderate_drought,True
Badakhshan,2006,8,12.286014459277206,60.08520154126946,-0.9674353747541412,near_normal,False
Badakhshan,2006,9,2.917479626044051,42.155907171615475,-0.3370738549317707,near_normal,False
Badakhshan,2006,10,15.818575865569525,31.022069950890753,-0.4772752171804597,near_normal,False
Badakhshan,2006,11,56.09121429514821,74.82726978676176,0.9530106777435976,near_normal,False
Badakhshan,2006,12,49.84752199050299,121.7573121512207,1.4637082466307172,moderately_wet,False
Badakhshan,2007,1,18.907992012022905,124.84672829767408,1.2130345171170445,moderately_wet,False
Badakhshan,2007,2,62.10199133159775,130.85750533412363,0.5283701081153978,near_normal,False
Badakhshan,2007,3,156.20791735423757,237.2179006978582,1.8169610729168826,very_wet,False
Badakhshan,2007,4,48.99938215435022,267.3092908401855,1.6637324019611848,very_wet,False
Badakhshan,2007,5,47.36325582189784,252.57055533048563,1.3008001832233727,moderately_wet,False
Badakhshan,2007,6,40.2330431463629,136.59568112261096,-0.006566217693399158,near_normal,False
Badakhshan,2007,7,23.765790874722413,111.36208984298315,0.19577903362116883,near_normal,False
Badakhshan,2007,8,12.20456369081342,76.20339771189873,0.4020847459880492,near_normal,False
Badakhshan,2007,9,2.621921702043979,38.59227626757981,-0.9348355921196336,near_normal,False
Badakhshan,2007,10,7.558522611047965,22.385008003905362,-1.5107038846148075,severe_drought,True
Badakhshan,2007,11,8.574548689508822,18.754993002600767,-1.8905844269256713,severe_drought,True
Badakhshan,2007,12,28.63544495603012,44.768516256586906,-1.1327574148113686,moderate_drought,True
Badakhshan,2008,1,36.41087538928759,73.62086903482654,-0.5169981192401195,near_normal,False
Badakhshan,2008,2,35.73662738590362,100.78294773122133,-0.24877902422713247,near_normal,False
Badakhshan,2008,3,27.53526765061886,99.68277042581006,-1.469375384653342,moderate_drought,True
Badakhshan,2008,4,73.00457640753889,136.27647144406137,-1.070598982410131,moderate_drought,True
Badakhshan,2008,5,21.971307269692677,122.51115132785041,-1.1200178318845768,moderate_drought,True
Badakhshan,2008,6,21.01038423034241,115.98626790757396,-0.4965682091479097,near_normal,False
Badakhshan,2008,7,23.83120029514877,66.81289179518384,-1.5996864744647787,severe_drought,True
Badakhshan,2008,8,11.905495436628073,56.747079962119244,-1.281282566065806,moderate_drought,True
Badakhshan,2008,9,4.5394220237635325,40.27611775554036,-0.6479607925549536,near_normal,False
Badakhshan,2008,10,22.8183232550356,39.26324071542719,0.33936108651014174,near_normal,False
Badakhshan,2008,11,28.90511487474934,56.26286015354846,0.2594775873896674,near_normal,False
Badakhshan,2008,12,39.49127531792691,91.21471344771183,0.6226851389482254,near_normal,False
Badakhshan,2009,1,60.27112611049696,128.66751630317322,1.3215309067710654,moderately_wet,False
Badakhshan,2009,2,84.39300871272121,184.15541014114507,1.6559960109398637,very_wet,False
Badakhshan,2009,3,56.34643288854942,201.01056771176758,1.1125971789716909,moderately_wet,False
Badakhshan,2009,4,109.95110638025692,250.69054798152754,1.3753786580656115,moderately_wet,False
Badakhshan,2009,5,72.11756576030477,238.4151050291111,1.0853787837986524,moderately_wet,False
Badakhshan,2009,6,46.30852792238127,228.37720006294296,1.7219316628115928,very_wet,False
Badakhshan,2009,7,27.681504778146497,146.10759846083252,1.2809576328984895,moderately_wet,False
Badakhshan,2009,8,11.598363557445042,85.58839625797279,1.1120493592741223,moderately_wet,False
Badakhshan,2009,9,3.5073405754110283,42.78720891100254,-0.2347548556861916,near_normal,False
Badakhshan,2009,10,13.163854855154216,28.26955898801026,-0.7824624893063261,near_normal,False
Badakhshan,2009,11,44.120595000911656,60.791790431476876,0.4411282012500048,near_normal,False
Badakhshan,2009,12,36.19168252758109,93.47613238364693,0.6907542132430001,near_normal,False
Badakhshan,2010,1,40.94782637485482,121.26010390334754,1.1092097884745753,moderately_wet,False
Badakhshan,2010,2,98.55067602309504,175.6901849255309,1.4925080359842502,moderately_wet,False
Badakhshan,2010,3,52.68467071338676,192.18317311133657,0.9285366172647475,near_normal,False
Badakhshan,2010,4,61.788927662075125,213.02427439855688,0.6722364878557471,near_normal,False
Badakhshan,2010,5,100.38295490165596,214.85655327711783,0.7075500682925455,near_normal,False
Badakhshan,2010,6,44.2803239741884,206.45220653791944,1.3576497054181202,moderately_wet,False
Badakhshan,2010,7,37.18232588941508,181.84560476525942,2.2333489782368967,extremely_wet,False
Badakhshan,2010,8,16.102601103183144,97.56525096678658,1.947353509397249,very_wet,False
Badakhshan,2010,9,3.920354151919877,57.20528114451806,1.8703519967615225,very_wet,False
Badakhshan,2010,10,10.55578463888443,30.57873989398741,-0.5251533940758809,near_normal,False
Badakhshan,2010,11,7.553876994725916,22.030015785530182,-1.6177760898374993,severe_drought,True
Badakhshan,2010,12,5.232636350456714,23.342297984067017,-2.437324574597339,extreme_drought,True
Badakhshan,2011,1,22.04540846528962,34.8319218104722,-2.520157006582949,extreme_drought,True
Badakhshan,2011,2,96.8555459364733,124.13359075221959,0.3658581411710191,near_normal,False
Badakhshan,2011,3,71.51747842112715,190.41843282289003,0.8910798732276988,near_normal,False
Badakhshan,2011,4,38.09072420477747,206.46374856237787,0.5415897222959226,near_normal,False
Badakhshan,2011,5,30.5144813739865,140.12268399989108,-0.712876742062618,near_normal,False
Badakhshan,2011,6,20.425052777736905,89.03025835650082,-1.2366694898137633,moderate_drought,True
Badakhshan,2011,7,22.76283145318313,73.70236560490648,-1.277009166979122,moderate_drought,True
Badakhshan,2011,8,12.12214550092117,55.31002973184115,-1.4202608567362733,moderate_drought,True
Badakhshan,2011,9,2.840794284931451,37.725771239035694,-1.0857610716488326,moderate_drought,True
Badakhshan,2011,10,42.13398980494463,57.096929590797195,1.7796932976571707,very_wet,False
Badakhshan,2011,11,63.49054073089285,108.46532482076887,1.9672978257660452,very_wet,False
Badakhshan,2011,12,13.679337450815945,119.30386798665337,1.401576342344131,moderately_wet,False
Badakhshan,2012,1,33.53083388255943,110.70071206426817,0.7914161618157702,near_normal,False
Badakhshan,2012,2,58.563559778159394,105.77373111153472,-0.10997497344225052,near_normal,False
Badakhshan,2012,3,75.40401746064062,167.49841112135937,0.38241407276156053,near_normal,False
Badakhshan,2012,4,35.2252099528182,169.19278719161815,-0.2584384974527966,near_normal,False
Badakhshan,2012,5,68.4068003601366,179.03602777359535,0.07677895339294924,near_normal,False
Badakhshan,2012,6,28.20469549345572,131.83670580641046,-0.11504593445499173,near_normal,False
Badakhshan,2012,7,25.41235976313242,122.02385561672469,0.5499638041769802,near_normal,False
Badakhshan,2012,8,11.948535411022792,65.56559066761088,-0.47681273333467894,near_normal,False
Badakhshan,2012,9,4.598850321600216,41.95974549575538,-0.36907578315730644,near_normal,False
Badakhshan,2012,10,25.59400596924344,42.1413917018664,0.597387511664155,near_normal,False
Badakhshan,2012,11,30.239132318484724,60.43198860932833,0.42703098953307733,near_normal,False
Badakhshan,2012,12,44.02331296845711,99.85645125618521,0.8771721950756771,near_normal,False
Badakhshan,2013,1,21.98842400367523,96.250869290617,0.32249502057187995,near_normal,False
Badakhshan,2013,2,59.48176669974392,125.49350367187621,0.39918726865895376,near_normal,False
Badakhshan,2013,3,65.2846861735998,146.7548768770189,-0.11941441079213996,near_normal,False
Badakhshan,2013,4,42.748633339870814,167.51508621321446,-0.29711188349081225,near_normal,False
Badakhshan,2013,5,21.639527330601005,129.67284684407156,-0.9499062838326358,near_normal,False
Badakhshan,2013,6,24.686487716335904,89.07464838680767,-1.235331320215968,moderate_drought,True
Badakhshan,2013,7,24.437719380790416,70.76373442772727,-1.4119788233740764,moderate_drought,True
Badakhshan,2013,8,11.471375164622822,60.59558226174909,-0.9204993576198552,near_normal,False
Badakhshan,2013,9,2.7606537037829364,38.66974824919612,-0.9214535837364277,near_normal,False
Badakhshan,2013,10,12.296818194195298,26.528847062601,-0.9860601708189871,near_normal,False
Badakhshan,2013,11,13.742191257627455,28.799663155605632,-1.1349634943117173,moderate_drought,True
Badakhshan,2013,12,36.39352598639865,62.43253543822135,-0.3625018345759511,near_normal,False
Badakhshan,2014,1,11.81760969726341,61.95332694128946,-1.020141354093095,moderate_drought,True
Badakhshan,2014,2,34.64451492824317,82.85565061190516,-0.7895886086088475,near_normal,False
Badakhshan,2014,3,79.07976214871553,125.54188677422204,-0.6845219568855048,near_normal,False
Badakhshan,2014,4,83.27366827300004,196.99794534995868,0.3481612651952027,near_normal,False
Badakhshan,2014,5,69.55076221921438,231.9041926409299,0.9834937750173622,near_normal,False
Badakhshan,2014,6,31.305118980121375,184.1295494723357,0.960074472713338,near_normal,False
Badakhshan,2014,7,24.33882258095501,125.1947037802907,0.6513284152777729,near_normal,False
Badakhshan,2014,8,13.87036786774645,69.51430942882277,-0.14016406229389133,near_normal,False
Badakhshan,2014,9,2.6822938177631444,40.89148426646453,-0.5451365428662889,near_normal,False
Badakhshan,2014,10,28.49041204363424,45.043073729143764,0.8460184361037988,near_normal,False
Badakhshan,2014,11,21.2742069556483,52.446912817045614,0.09872700078207215,near_normal,False
Badakhshan,2014,12,14.531501050218644,64.29612004950111,-0.2904013886409537,near_normal,False
Badakhshan,2015,1,33.26426380508457,69.06997181095144,-0.7062801779153579,near_normal,False
Badakhshan,2015,2,86.75191307060933,134.54767792591247,0.6152266730775483,near_normal,False
Badakhshan,2015,3,69.26806807485694,189.28424495055077,0.8668864208871123,near_normal,False
Badakhshan,2015,4,51.88636267002654,207.90634381549273,0.5705500521573342,near_normal,False
Badakhshan,2015,5,45.71561450409774,166.87004524898117,-0.1564828023114402,near_normal,False
Badakhshan,2015,6,24.978391792778,122.58036896690221,-0.3338204031228962,near_normal,False
Badakhshan,2015,7,34.25709402136947,104.95110031824514,-0.02817271311827253,near_normal,False
Badakhshan,2015,8,15.55702613619499,74.79251195034239,0.29042998528559055,near_normal,False
Badakhshan,2015,9,3.6748637554882,53.488983913052586,1.364775068491591,moderately_wet,False
Badakhshan,2015,10,18.265665743439214,37.49755563512233,0.17480801834896956,near_normal,False
Badakhshan,2015,11,38.015694708159046,59.956224207086386,0.4083049661259771,near_normal,False
Badakhshan,2015,12,22.12712633935399,78.40848679095218,0.21456884644023932,near_normal,False
Badakhshan,2016,1,27.74797466795733,87.89079571547029,0.029539374489458668,near_normal,False
Badakhshan,2016,2,11.161894456563038,61.036995463874284,-1.5699059565943643,severe_drought,True
Badakhshan,2016,3,97.64903898078494,136.55890810530525,-0.3836274592691053,near_normal,False
Badakhshan,2016,4,72.55747480808124,181.36840824542912,0.014801191623788837,near_normal,False
Badakhshan,2016,5,58.63190345608477,228.83841724495088,0.9348723958516119,near_normal,False
Badakhshan,2016,6,30.008495322396087,161.19787358656203,0.5173848024734803,near_normal,False
Badakhshan,2016,7,29.803720842408715,118.4441196208895,0.4334159800786709,near_normal,False
Badakhshan,2016,8,14.756364871331876,74.5685810361366,0.272580205894222,near_normal,False
Badakhshan,2016,9,2.845315649233207,47.40540136297373,0.4847260125676337,near_normal,False
Badakhshan,2016,10,12.714540771884318,30.316221292449328,-0.5537263821623553,near_normal,False
Badakhshan,2016,11,38.01028501123657,53.57014143235402,0.14683175571109333,near_normal,False
Badakhshan,2016,12,26.94803023743236,77.67285602055317,0.18982292476447316,near_normal,False
Badakhshan,2017,1,43.416565448377845,108.3748806970467,0.7187783047294284,near_normal,False
Badakhshan,2017,2,82.65667707194203,153.02127275775217,1.028060506263491,moderately_wet,False
Badakhshan,2017,3,60.55643602222664,186.62967854254646,0.8098875742238905,near_normal,False
Badakhshan,2017,4,55.12154531744876,198.33465841161734,0.37584412321827837,near_normal,False
Badakhshan,2017,5,37.23920850973112,152.91718984940644,-0.43852093384753055,near_normal,False
Badakhshan,2017,6,26.130378584336484,118.49113241151629,-0.43402625473910156,near_normal,False
Badakhshan,2017,7,29.283825830946643,92.65341292501418,-0.48484655327344234,near_normal,False
Badakhshan,2017,8,12.918177766102396,68.33238218138546,-0.23955538650173902,near_normal,False
Badakhshan,2017,9,3.977604706426861,46.17960830347583,0.2984770577476939,near_normal,False
Badakhshan,2017,10,11.834229247114568,28.730011719643755,-0.7300443083047733,near_normal,False
Badakhshan,2017,11,12.626821549291297,28.438655502832653,-1.1585498828898941,moderate_drought,True
Badakhshan,2017,12,18.830730885515617,43.291781681921414,-1.2061400672703932,moderate_drought,True
Badakhshan,2018,1,14.045273820672811,45.502826255479654,-1.8556699386669318,severe_drought,True
Badakhshan,2018,2,35.078097155474936,67.9541018616633,-1.3040708152476506,moderate_drought,True
Badakhshan,2018,3,80.32042093539285,129.44379191154053,-0.575982684963985,near_normal,False
Badakhshan,2018,4,49.24124682823172,164.63976491909943,-0.3640022033670748,near_normal,False
Badakhshan,2018,5,95.20786100853462,224.7695287721591,0.869680206735445,near_normal,False
Badakhshan,2018,6,20.467428160197965,164.91653599696423,0.5918647907648801,near_normal,False
Badakhshan,2018,7,26.900784255027183,142.5760734237597,1.1789678566282187,moderately_wet,False
Badakhshan,2018,8,13.26916532990448,60.637377745129555,-0.9166675932961263,near_normal,False
Badakhshan,2018,9,3.579132135836015,43.749081720767606,-0.08078169888648039,near_normal,False
Badakhshan,2018,10,45.64902553190764,62.49732299764807,2.1567291844253242,extremely_wet,False
Badakhshan,2018,11,36.49486611212898,85.72302377987256,1.3087370530479392,moderately_wet,False
Badakhshan,2018,12,16.3919006913125,98.53579233534904,0.8392382709156677,near_normal,False
Badakhshan,2019,1,66.14215862887707,119.02892543231849,1.0436113661407396,moderately_wet,False
Badakhshan,2019,2,63.15031569557976,145.68437501576926,0.8682255848972659,near_normal,False
Badakhshan,2019,3,57.606303725022535,186.89877804947932,0.8156898143024198,near_normal,False
Badakhshan,2019,4,96.33069471017636,217.0873141307786,0.7518233070029509,near_normal,False
Badakhshan,2019,5,35.420867031228845,189.35786546642768,0.26651932837224424,near_normal,False
Badakhshan,2019,6,67.51795384019233,199.26951558159746,1.2329064253273774,moderately_wet,False
Badakhshan,2019,7,24.611446678837574,127.5502675502587,0.7255404286274036,near_normal,False
Badakhshan,2019,8,12.866749306579756,104.99614982560959,2.4324659706506746,extremely_wet,False
Badakhshan,2019,9,2.535489217515436,40.013685202932706,-0.6921330752614917,near_normal,False
Badakhshan,2019,10,26.36162468409136,41.76386320818649,0.5642191597916397,near_normal,False
Badakhshan,2019,11,43.05158365169797,71.9486975533047,0.8534940463565073,near_normal,False
Badakhshan,2019,12,10.31033495498971,79.72354329077898,0.2584242016441229,near_normal,False
Badakhshan,2020,1,28.7205971073036,82.08251571399121,-0.18513688727084446,near_normal,False
Badakhshan,2020,2,20.378797213081917,59.40972927537516,-1.635486676690284,severe_drought,True
Badakhshan,2020,3,40.53606393938203,89.63545825976749,-1.8124117950319134,severe_drought,True
Badakhshan,2020,4,75.34060405884638,136.25546521131025,-1.0711578330218539,moderate_drought,True
Badakhshan,2020,5,58.32344246388145,174.2001104621098,-0.014631904593613715,near_normal,False
Badakhshan,2020,6,29.05503910264999,162.71908562537777,0.5479881636801416,near_normal,False
Badakhshan,2020,7,41.68049691449431,129.0589784810257,0.7725998662306748,near_normal,False
Badakhshan,2020,8,11.720819447750648,82.45635546489487,0.8810964887945524,near_normal,False
Badakhshan,2020,9,5.989518655810183,59.39083501805507,2.1577185888258117,extremely_wet,False
Badakhshan,2020,10,9.424401838662602,27.134739942223362,-0.9141849059156965,near_normal,False
Badakhshan,2020,11,39.43423485073983,54.84815534521254,0.2007542855763914,near_normal,False
Badakhshan,2020,12,21.507404085516757,70.36604077491911,-0.06491683138560084,near_normal,False
Badakhshan,2021,1,9.246107282119612,70.18774621837612,-0.6590213854921729,near_normal,False
Badakhshan,2021,2,20.927551327022243,51.68106269465854,-1.9655713393606131,severe_drought,True
Badakhshan,2021,3,136.48577034478518,166.65942895392698,0.3629452982391357,near_normal,False
Badakhshan,2021,4,33.12803985745823,190.5413615292656,0.21266266750564633,near_normal,False
Badakhshan,2021,5,31.75442531351584,201.36823551575918,0.47884471703203474,near_normal,False
Badakhshan,2021,6,21.92284082577,86.80530599674401,-1.304343708419812,moderate_drought,True
Badakhshan,2021,7,31.29342164157237,84.97068778085816,-0.7913060150149966,near_normal,False
Badakhshan,2021,8,14.230138710248465,67.44640117759077,-0.3148171348990654,near_normal,False
Badakhshan,2021,9,2.4971460345871086,48.02070638640789,0.5770135210101116,near_normal,False
Badakhshan,2021,10,14.075405809241012,30.802690554076527,-0.500909189768975,near_normal,False
Badakhshan,2021,11,14.76559827610523,31.338150119933296,-0.9747046854727242,near_normal,False
Badakhshan,2021,12,18.94179351635432,47.78279760170051,-0.9880477656773099,near_normal,False
Badakhshan,2022,1,44.128934791136096,77.83632658359559,-0.3486246606704763,near_normal,False
Badakhshan,2022,2,16.539224967975304,79.60995327546566,-0.8958464390020918,near_normal,False
Badakhshan,2022,3,73.22745504369745,133.89561480280878,-0.4548180518578462,near_normal,False
Badakhshan,2022,4,35.82058162371391,125.5872616353866,-1.3629593782417833,moderate_drought,True
Badakhshan,2022,5,32.96763379288614,142.01567046029743,-0.6712410658629233,near_normal,False
Badakhshan,2022,6,34.59297751679998,103.38119293339996,-0.8260757548714459,near_normal,False
Badakhshan,2022,7,30.17955623213721,97.74016754182324,-0.29128558175306657,near_normal,False
Badakhshan,2022,8,23.140880168358542,87.91341391729566,1.2799247625110226,moderately_wet,False
Badakhshan,2022,9,3.669911312220467,56.990347712716144,1.8417072528411995,very_wet,False
Badakhshan,2022,10,22.18849979337187,48.99929127395081,1.1686436106704678,moderately_wet,False
Badakhshan,2022,11,43.49337152101466,69.35178262660693,0.7614677939684175,near_normal,False
Badakhshan,2022,12,10.610652380621014,76.29252369500747,0.14296548947845283,near_normal,False
Badakhshan,2023,1,23.016152571982506,77.1201764736181,-0.37678664312927124,near_normal,False
Badakhshan,2023,2,71.11581498709393,104.74261993969736,-0.1382856263705387,near_normal,False
Badakhshan,2023,3,21.88752063769499,116.01948819677133,-0.959392359435358,near_normal,False
Badakhshan,2023,4,16.396306657653113,109.39964228244195,-1.840319104367148,severe_drought,True
Badakhshan,2023,5,29.57710070138813,67.86092799673615,-2.726492646956521,extreme_drought,True
Badakhshan,2023,6,22.77899561537768,68.75240297441884,-1.9040982744209902,severe_drought,True
Badakhshan,2023,7,31.942727708889738,84.29882402565546,-0.8189876066026782,near_normal,False
Badakhshan,2023,8,15.642929675144607,70.36465299941193,-0.06935333328322146,near_normal,False
Badakhshan,2023,9,3.267079147219907,50.852736531254166,0.9919805545546383,near_normal,False
Badakhshan,2023,10,12.744235095711849,31.65424391807628,-0.40979615217877025,near_normal,False
Badakhshan,2023,11,10.667859532825004,26.679173775756674,-1.2766259097726156,moderate_drought,True
Badakhshan,2023,12,8.901229984416533,32.3133246129533,-1.8160520774157636,severe_drought,True
Badghis,2001,1,41.40905851794163,,,,False
Badghis,2001,2,37.63931204486146,,,,False
Badghis,2001,3,60.87662512230492,139.924995685108,-1.1230885212316695,moderate_drought,True
Badghis,2001,4,56.53690474791621,155.05284191508258,-0.7484986593230297,near_normal,False
Badghis,2001,5,9.632085945497312,127.04561581571843,-0.48731247961870844,near_normal,False
Badghis,2001,6,0.0,66.16899069341352,-0.016508332979401835,near_normal,False
Badghis,2001,7,0.0,9.632085945497312,-1.230784636017801,moderate_drought,True
Badghis,2001,8,0.0,0.0,-0.164210777079331,near_normal,False
Badghis,2001,9,0.0,0.0,0.6406668899191048,near_normal,False
Badghis,2001,10,8.246011755009247,8.246011755009247,0.7165544841166233,near_normal,False
Badghis,2001,11,29.080552327036333,37.32656408204558,0.10414613391173659,near_normal,False
Badghis,2001,12,43.23786040946394,80.56442449150953,0.24209270713781228,near_normal,False
Badghis,2002,1,55.76954174301266,128.08795447951294,0.37685116956418213,near_normal,False
Badghis,2002,2,55.00873382427221,154.0161359767488,-0.06488445993996922,near_normal,False
Badghis,2002,3,94.31257122260708,205.09084678989197,0.06769482059974402,near_normal,False
Badghis,2002,4,86.69967231164208,236.02097735852138,0.4420944145577032,near_normal,False
Badghis,2002,5,25.48016309623118,206.49240663048033,0.8773134710720961,near_normal,False
Badghis,2002,6,0.0,112.17983540787327,1.1850941412518017,moderately_wet,False
Badghis,2002,7,0.0,25.480163096231195,0.5950235196698195,near_normal,False
Badghis,2002,8,0.0,0.0,-0.164210777079331,near_normal,False
Badghis,2002,9,0.0,0.0,0.6406668899191048,near_normal,False
Badghis,2002,10,2.4757945409466284,2.4757945409466426,-0.7606450208852019,near_normal,False
Badghis,2002,11,24.18040832486421,26.656202865810855,-0.6702601339660329,near_normal,False
Badghis,2002,12,84.81947029839598,111.47567316420684,1.3933808599293855,moderately_wet,False
Badghis,2003,1,44.6167194525907,153.6165980758509,1.148226946823767,moderately_wet,False
Badghis,2003,2,85.69708140398647,215.13327115497316,1.1140940091106395,moderately_wet,False
Badghis,2003,3,134.07118065620983,264.384981512787,0.9459400603722607,near_normal,False
Badghis,2003,4,65.577470308921,285.3457323691173,1.037358294312103,moderately_wet,False
Badghis,2003,5,19.1318840069044,218.78053497203524,1.0552314312573867,moderately_wet,False
Badghis,2003,6,0.1116468401613573,84.82100115598675,0.5217158657802325,near_normal,False
Badghis,2003,7,0.0,19.243530847065756,0.00843507449251239,near_normal,False
Badghis,2003,8,0.0,0.1116468401613573,0.5462624545060754,near_normal,False
Badghis,2003,9,0.0,0.0,0.6406668899191048,near_normal,False
Badghis,2003,10,1.431729016972077,1.431729016972077,-1.2781809957435168,moderate_drought,True
Badghis,2003,11,34.1932193004542,35.62494831742628,-0.008299606317582127,near_normal,False
Badghis,2003,12,39.17372496501898,74.79867328244526,-0.00376328286375796,near_normal,False
Badghis,2004,1,92.02875569054238,165.39569995601556,1.475908566704164,moderately_wet,False
Badghis,2004,2,36.5205353229558,167.72301597851714,0.22333318794213067,near_normal,False
Badghis,2004,3,48.21588614964496,176.76517716314314,-0.41273342986779765,near_normal,False
