province,year,month,precip_total_mm,precip_3mo_mm,spi3,spi3_category,is_drought,vv_db,vh_db,ndvi,evi,lst_day_c,date,ndvi_lag1,evi_lag1,vv_db_lag1,vh_db_lag1,lst_day_c_lag1,precip_total_mm_lag1,spi3_lag1,target_spi3_next,target_drought_next,target_category_next
Daykundi,2017,8,0.5545185096846366,2.086789890468418,0.0949820393689016,near_normal,False,-8.267071054944038,-15.263611883137578,0.1347614070290946,0.0906932638599535,39.05155474449847,2017-08-01,0.141449895644677,0.098007723747157,-8.123394917155691,-15.16921228914956,41.02751728794278,1.3170240171738778,0.2513986272308677,0.8012988488625651,False,near_normal
Daykundi,2017,9,0.4843970746163352,2.355939601474878,0.8012988488625651,near_normal,False,-8.069624737773323,-15.109886517797232,0.1288527113853023,0.083788834104205,33.446938479858325,2017-09-01,0.1347614070290946,0.0906932638599535,-8.267071054944038,-15.263611883137578,39.05155474449847,0.5545185096846366,0.0949820393689016,-0.8489738289660915,False,near_normal
Daykundi,2017,10,4.805573237313226,5.844488821614226,-0.8489738289660915,near_normal,False,-7.834316490385666,-15.002288646575318,0.122627969359145,0.076743543647986,26.60730831963808,2017-10-01,0.1288527113853023,0.083788834104205,-8.069624737773323,-15.109886517797232,33.446938479858325,0.4843970746163352,0.8012988488625651,-0.3611198709808927,False,near_normal
Daykundi,2017,11,21.12170564398953,26.41167595591912,-0.3611198709808927,near_normal,False,-8.681781009146237,-16.36610881892154,0.105125180749518,0.0638009698603405,15.919268215656572,2017-11-01,0.122627969359145,0.076743543647986,-7.834316490385666,-15.002288646575318,26.60730831963808,4.805573237313226,-0.8489738289660915,-0.0434256911344802,False,near_normal
Daykundi,2017,12,27.062859039391505,52.99013792069429,-0.0434256911344802,near_normal,False,-9.292869961695947,-17.069199632644494,0.0950437135793812,0.0561115652213646,8.047388140099022,2017-12-01,0.105125180749518,0.0638009698603405,-8.681781009146237,-16.36610881892154,15.919268215656572,21.12170564398953,-0.3611198709808927,-1.0904446152620326,True,moderate_drought
Daykundi,2018,1,5.714967981422999,53.89953266480406,-1.0904446152620326,moderate_drought,True,-9.343761747976236,-17.034177989781245,0.0913012248190778,0.0544479762602725,7.990228679167179,2018-01-01,0.0950437135793812,0.0561115652213646,-9.292869961695947,-17.069199632644494,8.047388140099022,27.062859039391505,-0.0434256911344802,-0.7488703650299099,False,near_normal
Daykundi,2018,2,49.64676600628401,82.42459302709855,-0.7488703650299099,near_normal,False,-9.168824217050664,-17.463710720504128,0.0698928793190673,0.0421616546298057,7.646242270200661,2018-02-01,0.0913012248190778,0.0544479762602725,-9.343761747976236,-17.034177989781245,7.990228679167179,5.714967981422999,-1.0904446152620326,-0.4867330247241683,False,near_normal
Daykundi,2018,3,62.61994157677039,117.98167556447744,-0.4867330247241683,near_normal,False,-9.184568030560476,-17.38925856706886,0.0983469763988472,0.0598643741448946,17.281189267556503,2018-03-01,0.0698928793190673,0.0421616546298057,-9.168824217050664,-17.463710720504128,7.646242270200661,49.64676600628401,-0.7488703650299099,-0.0254977832210396,False,near_normal
Daykundi,2018,4,38.32698643208443,150.59369401513885,-0.0254977832210396,near_normal,False,-8.791669084288268,-16.7657248530661,0.1628313843471023,0.1024632811156186,22.43257123342457,2018-04-01,0.0983469763988472,0.0598643741448946,-9.184568030560476,-17.38925856706886,17.281189267556503,62.61994157677039,-0.4867330247241683,0.3610967954578666,False,near_normal
Daykundi,2018,5,35.565604053001415,136.51253206185626,0.3610967954578666,near_normal,False,-8.311823684477496,-16.2813046797401,0.1937542464061928,0.126266040282529,28.31889472137214,2018-05-01,0.1628313843471023,0.1024632811156186,-8.791669084288268,-16.7657248530661,22.43257123342457,38.32698643208443,-0.0254977832210396,0.1763015026416163,False,near_normal
Daykundi,2018,6,0.2152537452559321,74.10784423034181,0.1763015026416163,near_normal,False,-8.287218687661518,-15.516120070547126,0.1697211830567628,0.118670920012516,38.79461674248149,2018-06-01,0.1937542464061928,0.126266040282529,-8.311823684477496,-16.2813046797401,28.31889472137214,35.565604053001415,0.3610967954578666,1.2304106721571992,False,moderately_wet
Daykundi,2018,7,0.7795185672675738,36.56037636552495,1.2304106721571992,moderately_wet,False,-8.123612456030346,-15.40068862110614,0.1436334681040481,0.0998520037790813,40.729509760757246,2018-07-01,0.1697211830567628,0.118670920012516,-8.287218687661518,-15.516120070547126,38.79461674248149,0.2152537452559321,0.1763015026416163,-0.1067828632195029,False,near_normal
Daykundi,2018,8,0.8976910105431268,1.8924633230666608,-0.1067828632195029,near_normal,False,-8.035471644322614,-15.31919421490598,0.1346406112542988,0.0924109261944078,39.33285549938434,2018-08-01,0.1436334681040481,0.0998520037790813,-8.123612456030346,-15.40068862110614,40.729509760757246,0.7795185672675738,1.2304106721571992,0.5288366087180898,False,near_normal
Daykundi,2018,9,0.5020464768041959,2.1792560546149247,0.5288366087180898,near_normal,False,-8.15100668067702,-15.392041668522705,0.1275425987798041,0.0838102457740114,33.07179768906525,2018-09-01,0.1346406112542988,0.0924109261944078,-8.035471644322614,-15.31919421490598,39.33285549938434,0.8976910105431268,-0.1067828632195029,0.0291077288353933,False,near_normal
Daykundi,2018,10,6.900340252666129,8.30007774001348,0.0291077288353933,near_normal,False,-8.410158835851918,-15.69613578488043,0.1233182289101568,0.0781405787413409,23.487395301180467,2018-10-01,0.1275425987798041,0.0838102457740114,-8.15100668067702,-15.392041668522705,33.07179768906525,0.5020464768041959,0.5288366087180898,-0.1749443057770347,False,near_normal
Daykundi,2018,11,21.254640207322133,28.657026936792484,-0.1749443057770347,near_normal,False,-8.798039887020376,-17.19621759244137,0.1159999777362278,0.064606969148818,12.724000654184945,2018-11-01,0.1233182289101568,0.0781405787413409,-8.410158835851918,-15.69613578488043,23.487395301180467,6.900340252666129,0.0291077288353933,0.4465267545051801,False,near_normal
Daykundi,2018,12,34.824367315775135,62.97934777576342,0.4465267545051801,near_normal,False,-9.065055931460586,-17.32108835110362,0.0955235984807837,0.0557178768612879,8.26553251390971,2018-12-01,0.1159999777362278,0.064606969148818,-8.798039887020376,-17.19621759244137,12.724000654184945,21.254640207322133,-0.1749443057770347,1.1926839851498623,False,moderately_wet
Daykundi,2019,1,68.57977356245823,124.65878108555552,1.1926839851498623,moderately_wet,False,-9.450294266396378,-18.07949700627564,0.043990159108535,0.023229764941863,-1.3480546717729855,2019-01-01,0.0955235984807837,0.0557178768612879,-9.065055931460586,-17.32108835110362,8.26553251390971,34.824367315775135,0.4465267545051801,1.8313918433797445,False,very_wet
Daykundi,2019,2,104.5335593435516,207.937700221785,1.8313918433797445,very_wet,False,-9.586195491138822,-18.190281583573224,0.0025373367848247,-0.0082976313473368,-1.7825024359485149,2019-02-01,0.043990159108535,0.023229764941863,-9.450294266396378,-18.07949700627564,-1.3480546717729855,68.57977356245823,1.1926839851498623,1.71653431120825,False,very_wet
